item_id,rater_uid,feedback,gmt_create,rate_pic_url
i276,u26,买 了 很 多 次 ， 还 会 来 的 。 ,2014/9/20 15:52,
i276,u26,买 了 多 次 ， 还 会 再 来 的 ,2014/9/27 14:09,
i276,u2361,偏 小 ， 给 我 10 岁 的 女儿 穿 都 窄 了 ， 长度 刚好 。 颜色 很 漂亮 。 ,2014/9/22 17:38,
i276,u471,不好意思     评价 晚 了     宝贝 很 好     喜欢   ,2014/9/15 21:51,
i278,u930,宝贝 收到 了 ， 很 不错 噢 。 比度克 太 给力 了 ， 卖家 服务 态度 很 好 ， 而且 包装 很 精细 。 ,2014/9/22 20:50,
i278,u1460,料子 不是 很 舒服 ， 样式 好 ， 蛮 值得 ,2014/9/5 17:54,
i278,u159,料子 不错 ， 挺 舒服 的 ， 非常 满意 ,2014/9/15 11:56,
i278,u1924,服务 态度 好 ！ 第一次 买 ！ 很 满意 ！ 朋友 看 了 很 喜欢 ！ ,2014/9/25 08:30,
i278,u1231,物流 实在 是 太 “ 给力 ” 了     其他 都 挺 赞 的 ,2014/9/9 18:13,
i278,u624,白色 的 料子 真 的 挺 好看 的     不过 就是 有点 大     不过 真 的 挺好 的 ,2014/9/24 22:30,
i279,u2226,不 好看 ， 袖子 还 短 ， 当 打底 将 将就 就 ,2014/9/25 20:45,
i279,u1326,"衣服 质量 非常 好 , 也 很 合身 , 客服 态度 也 很 不错 , 真 的 非常 非常 满意 ",2014/9/23 21:14,
i279,u1408,很 好 ， 也 很 显 瘦 ， 给 5 分 ， 还 会 再 来 的 ,2014/9/13 14:01,
i279,u1711,垃圾 ， 等 了 半 个 月 了 快 ， 才 到手 ， 到手 了 还 这么 差劲 ， ,2014/9/10 11:25,
i279,u629,衣服 看着 根本 就 不 值钱 ， ,2014/9/12 13:03,
i279,u970,衣服 很 漂亮 穿 上 很 和 身 我 在 招 护肤品 还有 各种 生活用品 代理 有 需要 的 亲和 我 联系 ！ 欧美 资 面膜 ,2014/9/26 18:57,
i279,u469,很 好 ， 面料 很 舒服 ！ ， ,2014/9/23 17:25,
i279,u2222,刚 试穿 了 ， 特别 显 瘦 ， 买 的 红色 的 ， 和 描述 的 一样 ， 超值 ， 五分 必须 的 ,2014/9/10 12:53,
i279,u2504,吊坠 都 装 反 了 ， 衣服 也 超出 想象 ， 跟 店家 反应 ， 她 说 不会 的 额 。 。 。 。 。 ,2014/9/18 21:46,http://img01.taobaocdn.com/bao/uploaded/TB20tD8apXXXXavXXXXXXXXXXXX_!!2160465495-0-rate.jpg
i28,u405,裤子 非常 好 ， 物美价廉 ， 跟 描述 的 一样 。 好评 ！ ！ ,2014/9/23 10:21,
i28,u2208,发货 用 了 72 小时 以上 ， 不过 裤子 质量 还是 可以 的 ， 物美价廉 ！ 这次 买 了 四 条 ！ ,2014/9/25 13:29,
i28,u862,物美价廉 说 的 就是 这 个 吧   裤子 版型 很 好   穿着 舒服   ,2014/9/28 13:48,
i28,u2301,  没有 想象 的 好 ， 不 超值 ， 实物 和 图片 有 差距 ， 也 就 值 29 . ,2014/9/25 15:37,
i28,u1545,裤子 很 可以     物流 不错 ,2014/9/9 08:59,
i28,u1650,好 . . . . . . . . . . . . . . . . . . . . . . . . . . . . .   好 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ,2014/9/22 21:05,
i280,u520,非常 不错 的 裤子 ， 性价比 超高 ！ 质量 绝对 没 得 说 ！ 穿 上 很 显 身材 ！ 谢谢 哈 ！ ,2014/9/15 22:38,
i280,u370,在 这 个 价格 来 说 算 可以 的 了 ,2014/9/18 00:06,
i280,u1636,掉色 严重 ， 还 说 洗 过 不 让 退 ， 不 洗 怎么 知道 掉色 呢 ， ,2014/9/10 14:36,
i280,u2538,"裤子 不错     就是 一 走道 就 有 褶子   自己 还 弹 不 回来 ,   面料 也 不错       超 显 瘦 ",2014/9/21 23:02,http://img01.taobaocdn.com/bao/uploaded/TB2dcIDapXXXXcpXXXXXXXXXXXX_!!644072638-0-rate.jpg
i280,u2207,刚刚 收到 裤 裤 ， 看着 感觉 还 不错 ， 试穿 后 会 再 追 评 。 ,2014/9/3 13:19,
i280,u1230,还 不错 ， 质量 。 好像 拍 大 了 ,2014/9/15 15:49,
i280,u89,裤子 不是 想象 中 的 效果 ， 就 这 个 价格 还 算 划算 的 。 ,2014/9/27 22:42,
i280,u2191,裤子 很 舒服 ， 只是 白色 的 有点 透 。 很 棒 ,2014/9/13 21:32,
i280,u82,一般 、 送 那么 多 手链 没 什么 用 ,2014/9/25 17:57,
i280,u1285,宝贝 好好 。 而且 很 合身 。 本人 大腿 粗 很 难 买 到 裤子 ， 下次 会 再 来 光顾 ,2014/9/19 19:01,
i280,u470,还 好 ， 刚 拿 回来 ， 看着 还 行 ,2014/9/2 16:49,
i280,u1298,还 不错   就是 有点 短   像 九分裤   不过 也 很 好看 ,2014/9/10 11:53,
i280,u1519,宝贝 很 好 客服 态度 也 很 好 ， 她们 能 做到 的 都会 尽量 满足 ， 物流 也 非常 快 ， 很 好 ， 推荐 哦 ,2014/9/25 12:41,
i281,u1431,给 朋友 买 了 一 件 ， 朋友 特 喜欢 ！ 还 会 再 来 光顾 的 ！ ！ ,2014/9/6 20:40,
i281,u343,秋天 了 ， 买 一 套 运动装 穿 ， 店家 的 果然 不错 ， 质量 很 好 ， 衣服 很 有 弹性 ， 买 的 超值 。 ,2014/9/13 10:15,
i281,u571,宝贝 收到 了   很 舒服   很 好看   物流 很 给力   还 会 在 的 ,2014/9/5 15:11,
i281,u1093,现在 这 个 季节 穿 刚刚好 ， 面料 摸 起来 就 很 舒服 ， 是我 想 要 的 那种 ， 微 弹 ， 穿 起来 也 很 暖和 ， 满意 ,2014/9/22 14:28,
i281,u1480,穿 上 很 显 气质 ， 很 漂亮 ！ 姐姐 很 喜欢 ,2014/9/10 06:40,
i281,u655,衣服 收到 了 ， 面料 很 好 ， 穿着 也 很 舒服 ， 跟 商家 描述 的 一样 ， 没 色彩 ,2014/9/1 14:08,
i282,u39,质量 非常 好 ， 与 卖家 描述 的 完全 一致 ， 非常 满意 ， 卖家 的 服务 太 棒 了 ， 考虑 非常 周到 ， 完全 超出 期望值 。 ,2014/9/13 14:09,
i282,u1091,有点 大       不过 物流 给力 ,2014/9/15 23:25,
i282,u507,触感 很 好 ， 感觉 好像 天上 掉 的 馅饼 ~ ~ ~ 好评 好评 ,2014/9/13 15:33,
i282,u1297,衣服 很 不错   我 很 喜欢   可能 是我 个子 不 高 衣服 太 大   但是 配 上 黑色 裤子 还是 挺 好看 的   好评 啦 ,2014/9/25 13:04,
i283,u743,东西 还 行 ， 这 个 价格 就是 这样 了 ， 习惯 好评 ,2014/9/22 21:59,
i283,u281,很 合适 一下 买 了 两 件   满意 ,2014/9/19 22:02,
i283,u1985,价格 便宜   东西 还 可以   性价比 有的   穿 的 合适 吧 ， 没有 看见 实物   据说 不错 ,2014/9/12 14:07,
i283,u25,这 件 衣服 质量 稍稍 差 了 一点 但是 很 厚实 ,2014/9/21 03:41,
i284,u2193,质量 还 可以 ， 就是 有点 短 了 ， 客服 也 很 好 ， 看着 质量 还 行 ， 就 当 九分裤 穿 了 。 ,2014/9/29 21:11,
i284,u1172,发货 速度 快 ， 裤子 挺 修身 的 ， 穿着 舒服 ,2014/9/22 17:18,
i284,u2064,还 不错 ， 一分钱一分货 吧 ， ,2014/9/5 14:36,
i284,u2123,不错 的 衣服 ， 有 弹性 ， 很 显 瘦 ,2014/9/10 00:12,
i284,u2133,质量 还 行 ， 也 过 得 去 ， 挺 显 瘦 的 ， 不错 ， 就是 布料 有点 硬 。 。 ,2014/9/27 17:06,
i284,u441,衣服 挺 显 瘦 的 。 物 有 所 值 啊 ！ ,2014/9/22 19:42,
i285,u1638,真 的 是 性价比 非常 高 的 一 款 裤子 ， 很 惊喜 ！ 包装 很 好 ， 手感 也 不错 ， 很 值 ！ 强烈 推荐 ！ ,2014/9/23 13:56,
i285,u1244,东西 很 好 ， 目测 有点 短 ， 但是 弹力 大 ， 客服 可可 相当 给力 ， 热情 周到 ,2014/9/25 16:30,
i285,u1958,裤 裤 收到 拉 。 质量 很 好 。 第一次 用 盐水 清洗 掉色 不 明显 。 很 满意 。 下次 还 会 光临 。 * ^ _ ^ *   ,2014/9/29 16:15,
i285,u316,衣服 很 好   ， 弹性 很 大 ， 而且 穿 起来 很 舒服 ,2014/9/27 14:51,
i285,u1220,东西 还 行 ， 就是 发货 速度 不 敢 恭维 啊 ,2014/9/26 13:56,
i286,u2287,有 色差   面料 比较 薄   习惯性 好评 吧 ,2014/9/23 12:01,
i286,u1265,经典 的 牛仔裤 是 男士们 的 必备 ， 这 个 款式 是 合身 ！ 有 凸显 个性 ,2014/9/28 17:29,
i286,u660,裤子 真 的 可以 哦 ， 质量 也 不错 ， 大小 都 合适 ,2014/9/5 05:57,
i286,u278,裤子 收到 了   物流 也 有点 慢   裤子 布 真是 粗糙   的 那 是 这 个 价格 就 那样 吧     我 习惯 好评   你 的 也 是   希望 下次 就算 打折 也 得 做好 点 吧 ,2014/9/26 13:20,
i286,u1199,裤子 挺 不错 的 ， 发货 速度 也 很快 。 ,2014/9/9 20:02,
i287,u237,  还 好 。 穿 的 时候 在 上传 照片 ,2014/9/16 16:05,
i287,u2067,衣服 不错 的     可能 我 个子 矮 ， 觉得 裙子 有些 长 了     ,2014/9/2 19:40,
i287,u1740,物流 很快 ， 衣服 也 很 好看 ， 我 觉得 上衣 有点 紧 没有 模特 穿 的 那么 宽松 ， 我 161 身高 。 体重 102 可能 是我 太 胖 了 吧 ！ ,2014/9/20 17:10,
i288,u623,很 好 呢 ， 不错 ， 好看 ， 已经 入手 第二 件 了 ， 强烈 推荐 ,2014/9/24 20:26,
i288,u1939,大小 合适 ， 无 色差 ， 收到 衣衣 很 惊喜 ， 这 个 价位 买 到 这么 好 的 衣服 ， 物 有 所 值 。 好评 ， 全 五分 ， 下次 还 光临 ,2014/9/5 08:59,
i288,u2227,衣服 已经 收到 了 ， 衣服 摸 着 很 舒服 ， 款式 个人 喜欢 ， 套装 看着 很 不错 ， 给 个 好评 ,2014/9/15 23:02,
i288,u363,衣服 可以 、 不 布料 可以 ,2014/9/7 14:42,
i288,u1051,帮 朋友 买 的 ， 朋友 说 还 不错 。 ,2014/9/2 18:08,
i288,u1864,衣服 停 好 的   很 喜欢   就是 外套 有点 大   物流 太 慢 太 慢 ,2014/9/23 09:31,
i289,u2230,本来 以为 是 黑色 ， 结果 买 回来 是 蓝色 ， 有点 小 伤心 ， 不过 但是 挺 保暖 的 ， 还 可以 ,2014/9/17 00:29,
i29,u2029,是 宽松 的     穿 起来 有点 胖     ,2014/9/12 10:18,
i29,u2429,非常 之 差 的 一次 网购 ， 居然 次品 也 照样 发货 ,2014/9/26 17:18,http://img01.taobaocdn.com/bao/uploaded/TB2sqNvaFXXXXczXXXXXXXXXXXX_!!1080430693-0-rate.jpg
i29,u604,好评 ！ ~ ~ ~ 和 原 图 一致 哦 ， 喜欢 的 小伙伴 就 下手 吧 ！ ,2014/9/28 19:24,
i29,u309,毛衣 挺好 的     就是 韵达 物流 太 慢 了   ,2014/9/19 13:29,
i29,u610,味道 很 大 ！ 泡 了 一 晚上 还是 一样 ,2014/9/19 19:14,
i29,u446,衣服 挺好 的 ， 性价比 超高 ， 以后 买 衣服 就 认准 你们 家 了 ， 谢谢 ,2014/9/19 16:48,
i290,u2335,宝贝 收到 了     物流 很 给力     衣服面料 很 舒服     很 轻松       很 满意       ,2014/9/21 15:24,
i291,u572,大小 很 合适 ， 老公 立马 就 穿 上 了 。 这 价格 的 质量 也 挺 不错 的 呢 ,2014/9/28 05:51,
i291,u1123,第二 次 买 了   感觉 还 可以 吧 ,2014/9/28 00:05,
i291,u1776,还 可以 ， 就是 有点 大 了 ， 还要 改 ,2014/9/25 14:50,
i292,u340,快递 公司 真 慢 死 了 ！ 真 受 不 了 一个 星期 才 到 ！ ,2014/9/29 22:29,
i292,u1321,值 这 个 价格 。 挺 漂亮 的 的 衣服 ,2014/9/21 14:26,
i292,u947,看 起来 不错 ， 质量 也 不错 。 ,2014/9/11 19:53,
i292,u1477,  宝贝 挺好 的 ， 质量 也 很 好 ， 就是 这 物流 龟 速 ， 已经 无力 吐 槽 了 ,2014/9/21 14:40,
i293,u1440,          感觉 很 好看     很 棒             特别 值 ,2014/9/6 14:50,
i293,u2588,由于 个人 原因 确认 的 晚 了 、 啊 哈 很 满意 的 一次 网购 ～ 掌柜 服务 态度 很 好 物流 也 很快       衣服 和 图片 一样 卖家 推荐 的 码 刚刚好 ⊙ ▽ ⊙ 谢谢 掌柜 送 的 的 小 礼物 ～ ～ 还有 温馨 的 洗衣 小 建议 ,2014/9/1 18:07,http://img01.taobaocdn.com/bao/uploaded/TB2AHduapXXXXbDXXXXXXXXXXXX_!!1686553709-0-rate.jpg
i293,u747,好看 又 实惠 ！ 我喜欢 ！ ,2014/9/7 16:32,
i293,u635,宝贝 很 漂亮 ， 没有 色差 ， 就是 我 买 的 大 了 点 ， 好评 ,2014/9/3 09:46,
i293,u1120,第二 次 来 买 了 ， 衣服 便宜 还 好 ， 物 有 所 值 ,2014/9/2 08:29,
i293,u1039,非常 喜欢 ， 建议 听 卖家 的 话 ， 我 没 听 卖家 的 话 就 买 的 有点 大 ， 服务 态度 特别 好 ， 赞 一个 。 ,2014/9/14 15:34,
i294,u1701,非常 漂亮 的 一 款 裙子 ， 喜欢 ， 大爱 。 超 显 身材 哦 ！ 亲 们 ， 心动 不如 行动 哦 ！ ,2014/9/19 14:13,
i294,u546,裙子 没有 想象 中 的 好 ， 袖子 面料 有点 硬 ， 不过 一分钱一分货 ， 呵呵 ！ 好评 吧 ！ ,2014/9/25 16:09,
i294,u2544,很 好 哟 ， 就是 对 我 说 有 一点 短 ， 再 长 点 就 更 完美 了 。 。 ,2014/9/12 12:57,http://img01.taobaocdn.com/bao/uploaded/TB2WxOFapXXXXbLXXXXXXXXXXXX_!!1070253423-0-rate.jpg
i294,u1334,喜欢 ， 拍 的 稍微 小 一号 ,2014/9/21 19:29,
i294,u192,挺好 的 。 袖子 特别 好看 。 ,2014/9/16 14:36,
i294,u2471,今天 看到 宝贝 真 的 太 高兴 了 … … 和 描述 的 一模一样 … … 我 本身 就 有 嗲 胖 … … 可是 穿 上 一点 也 看 不 到 肚子 … … 瘦 瘦 的 … … 真心 喜欢 … … 以后 开会 关注 这家 店 … … 希望 店长 加油 … … 不要 让 我们 买家 失望 哦 … … 加油 … … ,2014/9/28 09:07,http://img01.taobaocdn.com/bao/uploaded/TB2qb8SaFXXXXarXXXXXXXXXXXX_!!2229258298-0-rate.jpg
i295,u619,不错 的 ， 这 个 价格 很 值 ,2014/9/16 08:45,
i295,u2051,高腰 ， 非常 舒服 ， 裤型 不错 。 ,2014/9/14 14:04,
i295,u1166,款式 好看 ， 穿着 舒适 ！ 无 色差 … ,2014/9/13 11:40,
i295,u1251,上 身 效果 不错 ， 妈妈 很 喜 ！ ,2014/9/19 19:49,
i295,u1294,此 款 很 舒服 又 和 合身 ， 很 满意 ,2014/9/26 09:44,
i296,u2434,  只 做 正品 ， 韩国 高丽安 黑白 面膜 ， 解决 肌 底 清洁 问题 ， 给 我 一 份 信任 ， 我 还 你好 肌肤 ， 微 信号 ： 188117069   ,2014/9/13 00:31,http://img01.taobaocdn.com/bao/uploaded/TB2YT9LapXXXXaXXpXXXXXXXXXX_!!116062111-0-rate.jpg
i296,u103,"衣服 很 舒服 , 价格 也 更 划算 ",2014/9/10 11:30,
i296,u2459,看到 衣服 ， 我 很 满意 哦 ， 衣服 软 软 的 ， 都 挺 不错 的 。 ,2014/9/19 21:03,http://img01.taobaocdn.com/bao/uploaded/TB2dJkeapXXXXc0XXXXXXXXXXXX_!!1895046619-0-rate.jpg
i296,u368,衣服 已 收到   质量 还是 很 不错 的   颜色 也 很 正     赠送 的 小 礼物 也 非常 喜欢     给予 好评 ,2014/9/1 18:04,
i296,u2474,图片 说明 一切 我 不 想 多 说 什么 了 ,2014/9/23 22:57,http://img01.taobaocdn.com/bao/uploaded/TB2mtMVapXXXXa1XpXXXXXXXXXX_!!2061579115-0-rate.jpg
i296,u382,衣服 手感 很 舒服 ， 还有 小 赠品 ， 很 满意 的 一次 购物 。   ,2014/9/2 12:50,
i296,u568,  衣服 很 满意 。 一下 买 了 一 套 。 穿 上 很 合身 。 而且 衣服 质量 很 好 。 下次 还 会 再 来 的 ,2014/9/30 06:30,
i297,u2496,一 件 老妈 穿 ， 一 件 给 媳妇 ， 俩 人 都 很 喜欢 ， 快递 也 很 给力 ， 赞 一个 ,2014/9/28 11:13,http://img01.taobaocdn.com/bao/uploaded/TB2aHJLaFXXXXaNXpXXXXXXXXXX_!!133014211-0-rate.jpg
i297,u1979,衣服 大小 正 合适 ， 就是 感觉 料子 可以 再 稍微 薄 点 会 更 好 的 。 ,2014/9/23 23:33,
i297,u267,还 不错 ， 很 时尚 ， 我 很 喜欢 。 ,2014/9/24 16:11,
i297,u1040,挺好 的 ， 很 满意 ， 好评 ,2014/9/18 20:59,
i298,u1224,质量 一般 ， 但 上 身 效果 很 好 。 ,2014/9/13 17:20,
i298,u2527,宝贝 刚 收到 ， 面料 挺 舒服 的 ， 没有 褶皱 挺 光滑 的 ， 是 个 两用 的 宝贝 ， 既 可以 当 披肩 又 可以 当 围脖 装饰 ， 挺好 的 。 挺 洋气 的 。 发货 速度 挺 快 ， 快递 也 给力 。 没有 色差 ， 我 拍 的 图片 是 光线 问题 。 ,2014/9/15 12:31,http://img01.taobaocdn.com/bao/uploaded/TB2tJe.apXXXXbAXpXXXXXXXXXX_!!833079820-0-rate.jpg
i298,u1723,很 好看 ， 质量 不错 ， 很 喜欢 。 ,2014/9/2 11:26,
i298,u2565,首先 是 价钱 很 值得 ， 没有 线头 ， 料子 子 也 很 软 ， 上 身 效果 也好 ， 关键 是 我喜欢 的 颜色 ！ 喜欢 的 快 下手 吧 ！ ,2014/9/1 10:04,http://img01.taobaocdn.com/bao/uploaded/TB2ALptapXXXXXiXXXXXXXXXXXX_!!1620318466-0-rate.jpg
i298,u497,五分 ， 衣服 漂亮 ， 我 已经 穿 上 了 ！ 这 是 给 朋友 购买 的 ！ 在 街上 都 问 我 衣服 在 哪 买 的 ， 真 值 ， 太 满意 了 ， ,2014/9/1 16:51,
i298,u2217,颜色 有点 深   衣服 挺好 的 ,2014/9/9 18:49,
i299,u388,手感 很 好 ， 裙子 质量 很 好 但是 腰 会 松 也 ， 亲 ,2014/9/11 20:26,
i299,u2379,衣服 蛮 好 的 质量 也 不错 。 物流 也 快 的 。 老婆 说穿 上 蛮 好看 . 32 个 赞 喔 ,2014/9/16 12:17,
i299,u1102,宝贝 跟 我 在 店里 看 一模一样 价格 太 适中 了 物超所值 大爱 ,2014/9/16 16:53,
i3,u516,皮衣 很 漂亮   爸爸 很 喜欢   穿 上 也 正 合适   软 软 的 很 舒服   卖家 服务 态度 也 非常 好 ,2014/9/13 16:55,
i3,u1201,第一次 收到 货 ， 大 了 一 码 ， 然后 我 咨询 客服 ， 她 说 可以 换 ， 然后 我 给 她 寄 回去 了 ， 今天 终于 收到 货 了 ， 来回 折腾 了 快 一个 星期 ， 穿 起来 很 修身 ， 送 的 皮手套 很 喜欢 ， ， 总之 还 不错 ,2014/9/23 11:38,
i300,u147,东 东 很 喜欢 ， 穿 在 身上 很 有型 ， 物 有 所 值 ， 给 5 分 ,2014/9/28 10:32,
i300,u2111,物超所值 ， 很 满意 的 一次 网购 ， 大 赞 ！ ,2014/9/10 08:30,
i300,u558,太 满意 了 ， 特别 是 裤脚 包裹 得 很 好 ， 下次 一定 还 来 ， 下次 追加 照片 。 ,2014/9/7 21:23,
i300,u2054,穿 上 很 显 瘦 ， 很 显 身材 ， 很 多 人 都 说 好 好看 ， 发货 速度 也 很快 ~ 很 满意 ,2014/9/28 00:15,
i301,u1016,穿 上 舒服 ， 好看 发货 快 。 我 是 在 淘宝 特价 50 群 看到 每天 有 9.9 秒杀 19 包邮 群号 211321832 ,2014/9/5 10:33,
i301,u1403,衣服 还 行 就是 有点 透明 了 ！ 还是 好评 吧 。 ,2014/9/27 19:31,
i301,u1581,很 合身 很 喜欢 质量超好 的 ,2014/9/29 18:23,
i302,u39,质量 非常 好 ， 与 卖家 描述 的 完全 一致 ， 非常 满意 ， 卖家 的 服务 太 棒 了 ， 考虑 非常 周到 ， 完全 超出 期望值 。 ,2014/9/10 14:17,
i302,u320,还 没 穿 。 不知道 效果 。 ,2014/9/28 15:23,
i302,u2581,第二 次 购买 了   依然 很 好 ,2014/9/23 10:45,http://img01.taobaocdn.com/bao/uploaded/TB2ihUTapXXXXbiXXXXXXXXXXXX_!!115061616-0-rate.jpg
i302,u1614,和 同事 的 相比 面料 薄 很 多 ， 款式 还 可以 ,2014/9/21 14:57,
i302,u1121,有点 味道 ！ 版型 可以 ！ 上 身 效果 都 说 不错 ,2014/9/15 20:00,
i302,u2569,穿着 挺 舒服 的 ， 和 图片 差 不 多 ， 就是 有些 细节 还 需 注意 些 ， 还有 这 个 布料 容易 粘 灰 ,2014/9/10 19:31,http://img01.taobaocdn.com/bao/uploaded/TB2mGCmapXXXXa3XpXXXXXXXXXX_!!682689350-0-rate.jpg
i302,u1918,面料 很 好 ， 妈妈 收到 很 开心 。 ， 绝对 实惠 这 个 价格 ,2014/9/21 22:36,
i302,u1391,收到 宝贝 了 ， 还是 一如既往 的 好 ， 之前 买 过 一个 短裤 又 入手 一 条 长 的 很 好 ,2014/9/8 19:18,
i302,u847,质量 和 款式 都 好 ， 喜欢 ！ ,2014/9/16 16:25,
i302,u1502,裤子 大爱 啊   质量 很 好 ， 还 很 厚 ， 值 哦 ,2014/9/15 14:05,
i302,u1404,料子 很 舒服 ， 但是 跟 图片 的 感觉 不 太 一样 ， 感觉 图片 是 全棉 布面 ， 实物 是 滑溜溜 的 ， 也 很 舒服 啦 ！ ,2014/9/12 23:42,
i302,u2517,裤子 很 不错 ！ 很 有型 ！ 高腰 毛边 、 很 显 瘦 ！ 快 来 买 亲 ！ ,2014/9/4 22:59,http://img01.taobaocdn.com/bao/uploaded/TB2NH8VapXXXXXIXXXXXXXXXXXX_!!799388348-0-rate.jpg
i302,u280,质量 真 的 是 非常 的 好 ！ 我 妹妹 特别 的 喜欢 ！ 很 舒服 ！ ,2014/9/21 09:45,
i302,u2441,裤子 挺好 的 ， 就是 有点 薄 ， 听 了 卖家 的 建议 尺码 刚好 ， 谢谢 ， 还 没 洗   不知道 褪 不 褪色   。 。 。 先 好评 全 5 分 ！ ,2014/9/18 14:46,http://img01.taobaocdn.com/bao/uploaded/TB2q56UapXXXXaaXpXXXXXXXXXX_!!898374141-0-rate.jpg
i302,u61,很 好 裤子 颜色 很 正 。 没有 色差 、 穿 得 很 舒服 我 前 几 天 买 了 一 条 这 回 又 买 了 一 条 谢谢 店家 很 好 全 5 分 ,2014/9/15 18:49,
i302,u2169,裤子 收到 真 的 不错 一直 犹豫 ， 怕 买 来 大小 不 合适 ， 拍 了 大 一号 松 松 夸 夸 的 很 喜欢 ， 没 失望 的 一次 购物 ,2014/9/23 09:32,
i302,u2350,版型 很 好 ， 特别 显 小腿 瘦 。 谢谢 ， 以后 还 会 再 来 ,2014/9/7 10:00,
i302,u2404,质量 不错 ， 尺码 也 合适 ， 很 满意 ,2014/9/14 20:28,
i303,u1854,非常 好看 ， 又 合身 ， 给 老婆 买 的 ， 老婆 很 喜欢 ， 下次 再 来 ,2014/9/26 16:42,
i303,u2346,质量 好   服务 好   很 值 这 个 价 ,2014/9/11 20:37,
i303,u1443,衣服 挺 厚 的 ， 合适 ， 适合 秋天 穿 ,2014/9/22 18:24,
i304,u1795,裙子 还 好 ， 但是 外 搭 有点 问题 ， 左右 襟 不一样 ， 长 短 不一 。 不 系 扣子 还 算 能 看 的 过去 ， 所以 就 给 店家 一个 中 评 了 。   另外 就是 物流 ， 拍 下 后 不久 就 有 单号 了 ， 但 查 无 此 单 信息 ， 后 过来 两 天才 发 出来 。 有 可能 是 单子 太 多 了 ， 忘记 发 了 吧 ， 希望 和 物流 沟通 提高 物流 服务 质量 。   以上 皆 是 基于 实际 情况 的 真实 评价 ， 希望 店家 能 有 所 改善 。 ,2014/9/11 14:14,
